state_code,state_name,sex,urban,age_group,education,prevalence_pct,lower,upper,est_cases,population
IN-UT,Uttarakhand,Male,Urban,60+,Higher,1.57,1.29,1.92,552,35200
IN-UT,Uttarakhand,Male,Urban,60-64,All,1.57,1.29,1.92,497,31680
IN-UT,Uttarakhand,Male,Urban,60-64,None,2.20,1.80,2.68,139,6336
IN-UT,Uttarakhand,Male,Urban,60-64,Primary,1.65,1.35,2.01,104,6336
IN-UT,Uttarakhand,Male,Urban,60-64,Middle,1.25,1.02,1.53,79,6336
IN-UT,Uttarakhand,Male,Urban,60-64,Secondary,1.00,0.82,1.22,63,6336
IN-UT,Uttarakhand,Male,Urban,60-64,Higher,1.00,0.82,1.22,63,6336
IN-UT,Uttarakhand,Male,Urban,65-69,All,2.61,2.14,3.18,826,31680
IN-UT,Uttarakhand,Male,Urban,65-69,None,3.66,3.00,4.47,231,6336
IN-UT,Uttarakhand,Male,Urban,65-69,Primary,2.74,2.25,3.34,173,6336
IN-UT,Uttarakhand,Male,Urban,65-69,Middle,2.09,1.71,2.55,132,6336
IN-UT,Uttarakhand,Male,Urban,65-69,Secondary,1.57,1.29,1.92,99,6336
IN-UT,Uttarakhand,Male,Urban,65-69,Higher,1.18,0.97,1.44,74,6336
IN-UT,Uttarakhand,Male,Urban,70-74,All,4.01,3.29,4.89,1270,31680
IN-UT,Uttarakhand,Male,Urban,70-74,None,5.61,4.60,6.84,355,6336
IN-UT,Uttarakhand,Male,Urban,70-74,Primary,4.21,3.45,5.14,266,6336
IN-UT,Uttarakhand,Male,Urban,70-74,Middle,3.21,2.63,3.92,203,6336
IN-UT,Uttarakhand,Male,Urban,70-74,Secondary,2.40,1.97,2.93,152,6336
IN-UT,Uttarakhand,Male,Urban,70-74,Higher,1.80,1.48,2.20,114,6336
IN-UT,Uttarakhand,Male,Urban,75-79,All,5.92,4.85,7.22,1875,31680
IN-UT,Uttarakhand,Male,Urban,75-79,None,8.29,6.80,10.11,525,6336
IN-UT,Uttarakhand,Male,Urban,75-79,Primary,6.22,5.10,7.59,394,6336
IN-UT,Uttarakhand,Male,Urban,75-79,Middle,4.74,3.89,5.78,300,6336
IN-UT,Uttarakhand,Male,Urban,75-79,Secondary,3.55,2.91,4.33,224,6336
IN-UT,Uttarakhand,Male,Urban,75-79,Higher,2.67,2.19,3.26,169,6336
IN-UT,Uttarakhand,Male,Urban,80-84,All,8.36,6.86,10.20,2648,31680
IN-UT,Uttarakhand,Male,Urban,80-84,None,11.71,9.60,14.29,741,6336
IN-UT,Uttarakhand,Male,Urban,80-84,Primary,8.78,7.20,10.71,556,6336
IN-UT,Uttarakhand,Male,Urban,80-84,Middle,6.69,5.49,8.16,423,6336
IN-UT,Uttarakhand,Male,Urban,80-84,Secondary,5.02,4.12,6.12,318,6336
IN-UT,Uttarakhand,Male,Urban,80-84,Higher,3.76,3.08,4.59,238,6336
IN-UT,Uttarakhand,Male,Urban,85+,All,11.50,9.43,14.03,3643,31680
IN-UT,Uttarakhand,Male,Urban,85+,None,16.10,13.20,19.64,1020,6336
IN-UT,Uttarakhand,Male,Urban,85+,Primary,12.08,9.91,14.74,765,6336
IN-UT,Uttarakhand,Male,Urban,85+,Middle,9.20,7.54,11.22,582,6336
IN-UT,Uttarakhand,Male,Urban,85+,Secondary,6.90,5.66,8.42,437,6336
IN-UT,Uttarakhand,Male,Urban,85+,Higher,5.18,4.25,6.32,328,6336
IN-UT,Uttarakhand,Male,Rural,60+,All,5.19,4.26,6.33,19410,374000
IN-UT,Uttarakhand,Male,Rural,60+,None,7.26,5.95,8.86,5430,74800
IN-UT,Uttarakhand,Male,Rural,60+,Primary,5.44,4.46,6.64,4069,74800
IN-UT,Uttarakhand,Male,Rural,60+,Middle,4.15,3.40,5.06,3104,74800
IN-UT,Uttarakhand,Male,Rural,60+,Secondary,3.11,2.55,3.79,2326,74800
IN-UT,Uttarakhand,Male,Rural,60+,Higher,2.33,1.91,2.84,1742,74800
IN-UT,Uttarakhand,Male,Rural,60-64,All,2.33,1.91,2.84,1568,67320
IN-UT,Uttarakhand,Male,Rural,60-64,None,3.27,2.68,3.99,440,13464
IN-UT,Uttarakhand,Male,Rural,60-64,Primary,2.45,2.01,2.99,329,13464
IN-UT,Uttarakhand,Male,Rural,60-64,Middle,1.87,1.53,2.28,251,13464
IN-UT,Uttarakhand,Male,Rural,60-64,Secondary,1.40,1.15,1.71,188,13464
IN-UT,Uttarakhand,Male,Rural,60-64,Higher,1.05,0.86,1.28,141,13464
IN-UT,Uttarakhand,Male,Rural,65-69,All,3.89,3.19,4.75,2618,67320
IN-UT,Uttarakhand,Male,Rural,65-69,None,5.44,4.46,6.64,732,13464
IN-UT,Uttarakhand,Male,Rural,65-69,Primary,4.08,3.35,4.98,549,13464
IN-UT,Uttarakhand,Male,Rural,65-69,Middle,3.11,2.55,3.79,418,13464
IN-UT,Uttarakhand,Male,Rural,65-69,Secondary,2.33,1.91,2.84,313,13464
IN-UT,Uttarakhand,Male,Rural,65-69,Higher,1.75,1.43,2.13,235,13464
IN-UT,Uttarakhand,Male,Rural,70-74,All,5.96,4.89,7.27,4012,67320
IN-UT,Uttarakhand,Male,Rural,70-74,None,8.35,6.85,10.19,1124,13464
IN-UT,Uttarakhand,Male,Rural,70-74,Primary,6.26,5.13,7.64,842,13464
IN-UT,Uttarakhand,Male,Rural,70-74,Middle,4.77,3.91,5.82,642,13464
IN-UT,Uttarakhand,Male,Rural,70-74,Secondary,3.58,2.94,4.37,482,13464
IN-UT,Uttarakhand,Male,Rural,70-74,Higher,2.68,2.20,3.27,360,13464
IN-UT,Uttarakhand,Male,Rural,75-79,All,8.81,7.22,10.75,5930,67320
IN-UT,Uttarakhand,Male,Rural,75-79,None,12.34,10.12,15.05,1661,13464
IN-UT,Uttarakhand,Male,Rural,75-79,Primary,9.26,7.59,11.30,1246,13464
IN-UT,Uttarakhand,Male,Rural,75-79,Middle,7.05,5.78,8.60,949,13464
IN-UT,Uttarakhand,Male,Rural,75-79,Secondary,5.29,4.34,6.45,712,13464
IN-UT,Uttarakhand,Male,Rural,75-79,Higher,3.97,3.26,4.84,534,13464
IN-UT,Uttarakhand,Male,Rural,80-84,All,12.44,10.20,15.18,8374,67320
IN-UT,Uttarakhand,Male,Rural,80-84,None,17.42,14.28,21.25,2345,13464
IN-UT,Uttarakhand,Male,Rural,80-84,Primary,13.07,10.72,15.95,1759,13464
IN-UT,Uttarakhand,Male,Rural,80-84,Middle,9.96,8.17,12.15,1341,13464
IN-UT,Uttarakhand,Male,Rural,80-84,Secondary,7.47,6.13,9.11,1005,13464
IN-UT,Uttarakhand,Male,Rural,80-84,Higher,5.60,4.59,6.83,753,13464
IN-UT,Uttarakhand,Male,Rural,85+,All,17.11,14.03,20.87,11518,67320
IN-UT,Uttarakhand,Male,Rural,85+,None,23.95,19.64,29.22,3224,13464
IN-UT,Uttarakhand,Male,Rural,85+,Primary,17.97,14.74,21.92,2419,13464
IN-UT,Uttarakhand,Male,Rural,85+,Middle,13.69,11.23,16.70,1843,13464
IN-UT,Uttarakhand,Male,Rural,85+,Secondary,10.27,8.42,12.53,1382,13464
IN-UT,Uttarakhand,Male,Rural,85+,Higher,7.70,6.31,9.39,1036,13464
IN-UT,Uttarakhand,Female,All,60+,All,5.75,4.72,7.02,31625,550000
IN-UT,Uttarakhand,Female,All,60+,None,8.05,6.60,9.82,8855,110000
IN-UT,Uttarakhand,Female,All,60+,Primary,6.04,4.95,7.37,6644,110000
IN-UT,Uttarakhand,Female,All,60+,Middle,4.60,3.77,5.61,5060,110000
IN-UT,Uttarakhand,Female,All,60+,Secondary,3.45,2.83,4.21,3795,110000
IN-UT,Uttarakhand,Female,All,60+,Higher,2.59,2.12,3.16,2849,110000
IN-UT,Uttarakhand,Female,All,60-64,All,2.59,2.12,3.16,2564,99000
IN-UT,Uttarakhand,Female,All,60-64,None,3.62,2.97,4.42,716,19800
IN-UT,Uttarakhand,Female,All,60-64,Primary,2.72,2.23,3.32,538,19800
IN-UT,Uttarakhand,Female,All,60-64,Middle,2.07,1.70,2.53,409,19800
IN-UT,Uttarakhand,Female,All,60-64,Secondary,1.55,1.27,1.89,306,19800
IN-UT,Uttarakhand,Female,All,60-64,Higher,1.16,0.95,1.42,229,19800
IN-UT,Uttarakhand,Female,All,65-69,All,4.31,3.53,5.26,4266,99000
IN-UT,Uttarakhand,Female,All,65-69,None,6.04,4.95,7.37,1195,19800
IN-UT,Uttarakhand,Female,All,65-69,Primary,4.53,3.71,5.53,896,19800
IN-UT,Uttarakhand,Female,All,65-69,Middle,3.45,2.83,4.21,683,19800
IN-UT,Uttarakhand,Female,All,65-69,Secondary,2.59,2.12,3.16,512,19800
IN-UT,Uttarakhand,Female,All,65-69,Higher,1.94,1.59,2.37,384,19800
IN-UT,Uttarakhand,Female,All,70-74,All,6.61,5.42,8.06,6543,99000
IN-UT,Uttarakhand,Female,All,70-74,None,9.26,7.59,11.30,1833,19800
IN-UT,Uttarakhand,Female,All,70-74,Primary,6.94,5.69,8.47,1374,19800
IN-UT,Uttarakhand,Female,All,70-74,Middle,5.29,4.34,6.45,1047,19800
IN-UT,Uttarakhand,Female,All,70-74,Secondary,3.97,3.26,4.84,786,19800
IN-UT,Uttarakhand,Female,All,70-74,Higher,2.98,2.44,3.64,590,19800
IN-UT,Uttarakhand,Female,All,75-79,All,9.77,8.01,11.92,9672,99000
IN-UT,Uttarakhand,Female,All,75-79,None,13.68,11.22,16.69,2708,19800
IN-UT,Uttarakhand,Female,All,75-79,Primary,10.26,8.41,12.52,2031,19800
IN-UT,Uttarakhand,Female,All,75-79,Middle,7.82,6.41,9.54,1548,19800
IN-UT,Uttarakhand,Female,All,75-79,Secondary,5.86,4.81,7.15,1160,19800
IN-UT,Uttarakhand,Female,All,75-79,Higher,4.40,3.61,5.37,871,19800
IN-UT,Uttarakhand,Female,All,80-84,All,13.80,11.32,16.84,13662,99000
IN-UT,Uttarakhand,Female,All,80-84,None,19.32,15.84,23.57,3825,19800
IN-UT,Uttarakhand,Female,All,80-84,Primary,14.49,11.88,17.68,2869,19800
IN-UT,Uttarakhand,Female,All,80-84,Middle,11.04,9.05,13.47,2185,19800
IN-UT,Uttarakhand,Female,All,80-84,Secondary,8.28,6.79,10.10,1639,19800
IN-UT,Uttarakhand,Female,All,80-84,Higher,6.21,5.09,7.58,1229,19800
IN-UT,Uttarakhand,Female,All,85+,All,18.97,15.56,23.14,18780,99000
IN-UT,Uttarakhand,Female,All,85+,None,26.56,21.78,32.40,5258,19800
IN-UT,Uttarakhand,Female,All,85+,Primary,19.92,16.33,24.30,3944,19800
IN-UT,Uttarakhand,Female,All,85+,Middle,15.18,12.45,18.52,3005,19800
IN-UT,Uttarakhand,Female,All,85+,Secondary,11.38,9.33,13.88,2253,19800
IN-UT,Uttarakhand,Female,All,85+,Higher,8.54,7.00,10.42,1690,19800
IN-UT,Uttarakhand,Female,Urban,60+,All,4.71,3.86,5.75,8289,176000
IN-UT,Uttarakhand,Female,Urban,60+,None,6.60,5.41,8.05,2323,35200
IN-UT,Uttarakhand,Female,Urban,60+,Primary,4.95,4.06,6.04,1742,35200
IN-UT,Uttarakhand,Female,Urban,60+,Middle,3.77,3.09,4.60,1327,35200
IN-UT,Uttarakhand,Female,Urban,60+,Secondary,2.83,2.32,3.45,996,35200
IN-UT,Uttarakhand,Female,Urban,60+,Higher,2.12,1.74,2.59,746,35200
IN-UT,Uttarakhand,Female,Urban,60-64,All,2.12,1.74,2.59,671,31680
IN-UT,Uttarakhand,Female,Urban,60-64,None,2.97,2.44,3.62,188,6336
IN-UT,Uttarakhand,Female,Urban,60-64,Primary,2.23,1.83,2.72,141,6336
IN-UT,Uttarakhand,Female,Urban,60-64,Middle,1.70,1.39,2.07,107,6336
IN-UT,Uttarakhand,Female,Urban,60-64,Secondary,1.27,1.04,1.55,80,6336
IN-UT,Uttarakhand,Female,Urban,60-64,Higher,1.00,0.82,1.22,63,6336
IN-UT,Uttarakhand,Female,Urban,65-69,All,3.54,2.90,4.32,1121,31680
IN-UT,Uttarakhand,Female,Urban,65-69,None,4.95,4.06,6.04,313,6336
IN-UT,Uttarakhand,Female,Urban,65-69,Primary,3.71,3.04,4.53,235,6336
IN-UT,Uttarakhand,Female,Urban,65-69,Middle,2.83,2.32,3.45,179,6336
IN-UT,Uttarakhand,Female,Urban,65-69,Secondary,2.12,1.74,2.59,134,6336
IN-UT,Uttarakhand,Female,Urban,65-69,Higher,1.59,1.30,1.94,100,6336
IN-UT,Uttarakhand,Female,Urban,70-74,All,5.42,4.44,6.61,1717,31680
IN-UT,Uttarakhand,Female,Urban,70-74,None,7.59,6.22,9.26,480,6336
IN-UT,Uttarakhand,Female,Urban,70-74,Primary,5.69,4.67,6.94,360,6336
IN-UT,Uttarakhand,Female,Urban,70-74,Middle,4.34,3.56,5.29,274,6336
IN-UT,Uttarakhand,Female,Urban,70-74,Secondary,3.25,2.67,3.97,205,6336
IN-UT,Uttarakhand,Female,Urban,70-74,Higher,2.44,2.00,2.98,154,6336
IN-UT,Uttarakhand,Female,Urban,75-79,All,8.02,6.58,9.78,2540,31680
IN-UT,Uttarakhand,Female,Urban,75-79,None,11.22,9.20,13.69,710,6336
IN-UT,Uttarakhand,Female,Urban,75-79,Primary,8.42,6.90,10.27,533,6336
IN-UT,Uttarakhand,Female,Urban,75-79,Middle,6.41,5.26,7.82,406,6336
IN-UT,Uttarakhand,Female,Urban,75-79,Secondary,4.81,3.94,5.87,304,6336
IN-UT,Uttarakhand,Female,Urban,75-79,Higher,3.61,2.96,4.40,228,6336
IN-UT,Uttarakhand,Female,Urban,80-84,All,11.32,9.28,13.81,3586,31680
IN-UT,Uttarakhand,Female,Urban,80-84,None,15.84,12.99,19.32,1003,6336
IN-UT,Uttarakhand,Female,Urban,80-84,Primary,11.88,9.74,14.49,752,6336
IN-UT,Uttarakhand,Female,Urban,80-84,Middle,9.05,7.42,11.04,573,6336
IN-UT,Uttarakhand,Female,Urban,80-84,Secondary,6.79,5.57,8.28,430,6336
IN-UT,Uttarakhand,Female,Urban,80-84,Higher,5.09,4.17,6.21,322,6336
IN-UT,Uttarakhand,Female,Urban,85+,All,15.56,12.76,18.98,4929,31680
IN-UT,Uttarakhand,Female,Urban,85+,None,21.78,17.86,26.57,1379,6336
IN-UT,Uttarakhand,Female,Urban,85+,Primary,16.34,13.40,19.93,1035,6336
IN-UT,Uttarakhand,Female,Urban,85+,Middle,12.45,10.21,15.19,788,6336
IN-UT,Uttarakhand,Female,Urban,85+,Secondary,9.34,7.66,11.39,591,6336
IN-UT,Uttarakhand,Female,Urban,85+,Higher,7.00,5.74,8.54,443,6336
IN-UT,Uttarakhand,Female,Rural,60+,All,7.01,5.75,8.55,26217,374000
IN-UT,Uttarakhand,Female,Rural,60+,None,9.82,8.05,11.98,7345,74800
IN-UT,Uttarakhand,Female,Rural,60+,Primary,7.37,6.04,8.99,5512,74800
IN-UT,Uttarakhand,Female,Rural,60+,Middle,5.61,4.60,6.84,4196,74800
IN-UT,Uttarakhand,Female,Rural,60+,Secondary,4.21,3.45,5.14,3149,74800
IN-UT,Uttarakhand,Female,Rural,60+,Higher,3.16,2.59,3.86,2363,74800
IN-UT,Uttarakhand,Female,Rural,60-64,All,3.16,2.59,3.86,2127,67320
IN-UT,Uttarakhand,Female,Rural,60-64,None,4.42,3.62,5.39,595,13464
IN-UT,Uttarakhand,Female,Rural,60-64,Primary,3.31,2.71,4.04,445,13464
IN-UT,Uttarakhand,Female,Rural,60-64,Middle,2.53,2.07,3.09,340,13464
IN-UT,Uttarakhand,Female,Rural,60-64,Secondary,1.89,1.55,2.31,254,13464
IN-UT,Uttarakhand,Female,Rural,60-64,Higher,1.42,1.16,1.73,191,13464
IN-UT,Uttarakhand,Female,Rural,65-69,All,5.26,4.31,6.42,3541,67320
IN-UT,Uttarakhand,Female,Rural,65-69,None,7.37,6.04,8.99,992,13464
IN-UT,Uttarakhand,Female,Rural,65-69,Primary,5.52,4.53,6.73,743,13464
IN-UT,Uttarakhand,Female,Rural,65-69,Middle,4.21,3.45,5.14,566,13464
IN-UT,Uttarakhand,Female,Rural,65-69,Secondary,3.16,2.59,3.86,425,13464
IN-UT,Uttarakhand,Female,Rural,65-69,Higher,2.37,1.94,2.89,319,13464
IN-UT,Uttarakhand,Female,Rural,70-74,All,8.07,6.62,9.85,5432,67320
IN-UT,Uttarakhand,Female,Rural,70-74,None,11.29,9.26,13.77,1520,13464
IN-UT,Uttarakhand,Female,Rural,70-74,Primary,8.47,6.95,10.33,1140,13464
IN-UT,Uttarakhand,Female,Rural,70-74,Middle,6.45,5.29,7.87,868,13464
IN-UT,Uttarakhand,Female,Rural,70-74,Secondary,4.84,3.97,5.90,651,13464
IN-UT,Uttarakhand,Female,Rural,70-74,Higher,3.63,2.98,4.43,488,13464
IN-UT,Uttarakhand,Female,Rural,75-79,All,11.93,9.78,14.55,8031,67320
IN-UT,Uttarakhand,Female,Rural,75-79,None,16.70,13.69,20.37,2248,13464
IN-UT,Uttarakhand,Female,Rural,75-79,Primary,12.52,10.27,15.27,1685,13464
IN-UT,Uttarakhand,Female,Rural,75-79,Middle,9.54,7.82,11.64,1284,13464
IN-UT,Uttarakhand,Female,Rural,75-79,Secondary,7.16,5.87,8.74,964,13464
IN-UT,Uttarakhand,Female,Rural,75-79,Higher,5.37,4.40,6.55,723,13464
IN-UT,Uttarakhand,Female,Rural,80-84,All,16.84,13.81,20.54,11336,67320
IN-UT,Uttarakhand,Female,Rural,80-84,None,23.57,19.33,28.76,3173,13464
IN-UT,Uttarakhand,Female,Rural,80-84,Primary,17.68,14.50,21.57,2380,13464
IN-UT,Uttarakhand,Female,Rural,80-84,Middle,13.47,11.05,16.43,1813,13464
IN-UT,Uttarakhand,Female,Rural,80-84,Secondary,10.10,8.28,12.32,1359,13464
IN-UT,Uttarakhand,Female,Rural,80-84,Higher,7.58,6.22,9.25,1020,13464
IN-UT,Uttarakhand,Female,Rural,85+,All,23.15,18.98,28.24,15584,67320
IN-UT,Uttarakhand,Female,Rural,85+,None,32.41,26.58,39.54,4363,13464
IN-UT,Uttarakhand,Female,Rural,85+,Primary,24.31,19.93,29.66,3273,13464
IN-UT,Uttarakhand,Female,Rural,85+,Middle,18.52,15.19,22.59,2493,13464
IN-UT,Uttarakhand,Female,Rural,85+,Secondary,13.89,11.39,16.95,1870,13464
IN-UT,Uttarakhand,Female,Rural,85+,Higher,10.42,8.54,12.71,1402,13464
IN-CT,Chhattisgarh,Both,All,60+,All,4.80,3.94,5.86,105600,2200000
IN-CT,Chhattisgarh,Both,All,60+,None,6.72,5.51,8.20,29567,440000
IN-CT,Chhattisgarh,Both,All,60+,Primary,5.04,4.13,6.15,22176,440000
IN-CT,Chhattisgarh,Both,All,60+,Middle,3.84,3.15,4.68,16896,440000
IN-CT,Chhattisgarh,Both,All,60+,Secondary,2.88,2.36,3.51,12672,440000
IN-CT,Chhattisgarh,Both,All,60+,Higher,2.16,1.77,2.64,9504,440000
IN-CT,Chhattisgarh,Both,All,60-64,All,2.16,1.77,2.64,8553,396000
IN-CT,Chhattisgarh,Both,All,60-64,None,3.02,2.48,3.68,2391,79200
IN-CT,Chhattisgarh,Both,All,60-64,Primary,2.27,1.86,2.77,1797,79200
IN-CT,Chhattisgarh,Both,All,60-64,Middle,1.73,1.42,2.11,1370,79200
IN-CT,Chhattisgarh,Both,All,60-64,Secondary,1.30,1.07,1.59,1029,79200
IN-CT,Chhattisgarh,Both,All,60-64,Higher,1.00,0.82,1.22,792,79200
IN-CT,Chhattisgarh,Both,All,65-69,All,3.60,2.95,4.39,14256,396000
IN-CT,Chhattisgarh,Both,All,65-69,None,5.04,4.13,6.15,3991,79200
IN-CT,Chhattisgarh,Both,All,65-69,Primary,3.78,3.10,4.61,2993,79200
IN-CT,Chhattisgarh,Both,All,65-69,Middle,2.88,2.36,3.51,2280,79200
IN-CT,Chhattisgarh,Both,All,65-69,Secondary,2.16,1.77,2.64,1710,79200
IN-CT,Chhattisgarh,Both,All,65-69,Higher,1.62,1.33,1.98,1283,79200
IN-CT,Chhattisgarh,Both,All,70-74,All,5.52,4.53,6.73,21859,396000
IN-CT,Chhattisgarh,Both,All,70-74,None,7.73,6.34,9.43,6122,79200
IN-CT,Chhattisgarh,Both,All,70-74,Primary,5.80,4.76,7.08,4593,79200
IN-CT,Chhattisgarh,Both,All,70-74,Middle,4.42,3.62,5.39,3500,79200
IN-CT,Chhattisgarh,Both,All,70-74,Secondary,3.31,2.71,4.04,2621,79200
IN-CT,Chhattisgarh,Both,All,70-74,Higher,2.48,2.03,3.03,1964,79200
IN-CT,Chhattisgarh,Both,All,75-79,All,8.16,6.69,9.96,32313,396000
IN-CT,Chhattisgarh,Both,All,75-79,None,11.42,9.36,13.93,9044,79200
IN-CT,Chhattisgarh,Both,All,75-79,Primary,8.57,7.03,10.46,6787,79200
IN-CT,Chhattisgarh,Both,All,75-79,Middle,6.53,5.35,7.97,5171,79200
IN-CT,Chhattisgarh,Both,All,75-79,Secondary,4.90,4.02,5.98,3880,79200
IN-CT,Chhattisgarh,Both,All,75-79,Higher,3.67,3.01,4.48,2906,79200
IN-CT,Chhattisgarh,Both,All,80-84,All,11.52,9.45,14.05,45619,396000
IN-CT,Chhattisgarh,Both,All,80-84,None,16.13,13.23,19.68,12774,79200
IN-CT,Chhattisgarh,Both,All,80-84,Primary,12.10,9.92,14.76,9583,79200
IN-CT,Chhattisgarh,Both,All,80-84,Middle,9.22,7.56,11.25,7302,79200
IN-CT,Chhattisgarh,Both,All,80-84,Secondary,6.91,5.67,8.43,5472,79200
IN-CT,Chhattisgarh,Both,All,80-84,Higher,5.18,4.25,6.32,4102,79200
IN-CT,Chhattisgarh,Both,All,85+,All,15.84,12.99,19.32,62726,396000
IN-CT,Chhattisgarh,Both,All,85+,None,22.18,18.19,27.06,17566,79200
IN-CT,Chhattisgarh,Both,All,85+,Primary,16.63,13.64,20.29,13170,79200
IN-CT,Chhattisgarh,Both,All,85+,Middle,12.67,10.39,15.46,10034,79200
IN-CT,Chhattisgarh,Both,All,85+,Secondary,9.50,7.79,11.59,7524,79200
IN-CT,Chhattisgarh,Both,All,85+,Higher,7.13,5.85,8.70,5646,79200
IN-CT,Chhattisgarh,Both,Urban,60+,All,3.94,3.23,4.81,27737,704000
IN-CT,Chhattisgarh,Both,Urban,60+,None,5.51,4.52,6.72,7758,140800
IN-CT,Chhattisgarh,Both,Urban,60+,Primary,4.13,3.39,5.04,5815,140800
IN-CT,Chhattisgarh,Both,Urban,60+,Middle,3.15,2.58,3.84,4435,140800
IN-CT,Chhattisgarh,Both,Urban,60+,Secondary,2.36,1.94,2.88,3322,140800
IN-CT,Chhattisgarh,Both,Urban,60+,Higher,1.77,1.45,2.16,2492,140800
IN-CT,Chhattisgarh,Both,Urban,60-64,All,1.77,1.45,2.16,2242,126720
IN-CT,Chhattisgarh,Both,Urban,60-64,None,2.48,2.03,3.03,628,25344
IN-CT,Chhattisgarh,Both,Urban,60-64,Primary,1.86,1.53,2.27,471,25344
IN-CT,Chhattisgarh,Both,Urban,60-64,Middle,1.42,1.16,1.73,359,25344
IN-CT,Chhattisgarh,Both,Urban,60-64,Secondary,1.06,0.87,1.29,268,25344
IN-CT,Chhattisgarh,Both,Urban,60-64,Higher,1.00,0.82,1.22,253,25344
IN-CT,Chhattisgarh,Both,Urban,65-69,All,2.95,2.42,3.60,3738,126720
IN-CT,Chhattisgarh,Both,Urban,65-69,None,4.13,3.39,5.04,1046,25344
IN-CT,Chhattisgarh,Both,Urban,65-69,Primary,3.10,2.54,3.78,785,25344
IN-CT,Chhattisgarh,Both,Urban,65-69,Middle,2.36,1.94,2.88,598,25344
IN-CT,Chhattisgarh,Both,Urban,65-69,Secondary,1.77,1.45,2.16,448,25344
IN-CT,Chhattisgarh,Both,Urban,65-69,Higher,1.33,1.09,1.62,337,25344
IN-CT,Chhattisgarh,Both,Urban,70-74,All,4.53,3.71,5.53,5740,126720
IN-CT,Chhattisgarh,Both,Urban,70-74,None,6.34,5.20,7.73,1606,25344
IN-CT,Chhattisgarh,Both,Urban,70-74,Primary,4.75,3.89,5.80,1203,25344
IN-CT,Chhattisgarh,Both,Urban,70-74,Middle,3.62,2.97,4.42,917,25344
IN-CT,Chhattisgarh,Both,Urban,70-74,Secondary,2.72,2.23,3.32,689,25344
IN-CT,Chhattisgarh,Both,Urban,70-74,Higher,2.04,1.67,2.49,517,25344
IN-CT,Chhattisgarh,Both,Urban,75-79,All,6.69,5.49,8.16,8477,126720
IN-CT,Chhattisgarh,Both,Urban,75-79,None,9.37,7.68,11.43,2374,25344
IN-CT,Chhattisgarh,Both,Urban,75-79,Primary,7.03,5.76,8.58,1781,25344
IN-CT,Chhattisgarh,Both,Urban,75-79,Middle,5.35,4.39,6.53,1355,25344
IN-CT,Chhattisgarh,Both,Urban,75-79,Secondary,4.01,3.29,4.89,1016,25344
IN-CT,Chhattisgarh,Both,Urban,75-79,Higher,3.01,2.47,3.67,762,25344
IN-CT,Chhattisgarh,Both,Urban,80-84,All,9.45,7.75,11.53,11975,126720
IN-CT,Chhattisgarh,Both,Urban,80-84,None,13.22,10.84,16.13,3350,25344
IN-CT,Chhattisgarh,Both,Urban,80-84,Primary,9.92,8.13,12.10,2514,25344
IN-CT,Chhattisgarh,Both,Urban,80-84,Middle,7.56,6.20,9.22,1916,25344
IN-CT,Chhattisgarh,Both,Urban,80-84,Secondary,5.67,4.65,6.92,1437,25344
IN-CT,Chhattisgarh,Both,Urban,80-84,Higher,4.25,3.49,5.19,1077,25344
IN-CT,Chhattisgarh,Both,Urban,85+,All,12.99,10.65,15.85,16460,126720
IN-CT,Chhattisgarh,Both,Urban,85+,None,18.18,14.91,22.18,4607,25344
IN-CT,Chhattisgarh,Both,Urban,85+,Primary,13.64,11.18,16.64,3456,25344
IN-CT,Chhattisgarh,Both,Urban,85+,Middle,10.39,8.52,12.68,2633,25344
IN-CT,Chhattisgarh,Both,Urban,85+,Secondary,7.79,6.39,9.50,1974,25344
IN-CT,Chhattisgarh,Both,Urban,85+,Higher,5.84,4.79,7.12,1480,25344
IN-CT,Chhattisgarh,Both,Rural,60+,All,5.86,4.81,7.15,87665,1496000
IN-CT,Chhattisgarh,Both,Rural,60+,None,8.20,6.72,10.00,24534,299200
IN-CT,Chhattisgarh,Both,Rural,60+,Primary,6.15,5.04,7.50,18400,299200
IN-CT,Chhattisgarh,Both,Rural,60+,Middle,4.68,3.84,5.71,14002,299200
IN-CT,Chhattisgarh,Both,Rural,60+,Secondary,3.51,2.88,4.28,10501,299200
IN-CT,Chhattisgarh,Both,Rural,60+,Higher,2.64,2.16,3.22,7898,299200
IN-CT,Chhattisgarh,Both,Rural,60-64,All,2.64,2.16,3.22,7108,269280
IN-CT,Chhattisgarh,Both,Rural,60-64,None,3.69,3.03,4.50,1987,53856
IN-CT,Chhattisgarh,Both,Rural,60-64,Primary,2.77,2.27,3.38,1491,53856
IN-CT,Chhattisgarh,Both,Rural,60-64,Middle,2.11,1.73,2.57,1136,53856
IN-CT,Chhattisgarh,Both,Rural,60-64,Secondary,1.58,1.30,1.93,850,53856
IN-CT,Chhattisgarh,Both,Rural,60-64,Higher,1.19,0.98,1.45,640,53856
IN-CT,Chhattisgarh,Both,Rural,65-69,All,4.39,3.60,5.36,11821,269280
IN-CT,Chhattisgarh,Both,Rural,65-69,None,6.15,5.04,7.50,3312,53856
IN-CT,Chhattisgarh,Both,Rural,65-69,Primary,4.61,3.78,5.62,2482,53856
IN-CT,Chhattisgarh,Both,Rural,65-69,Middle,3.51,2.88,4.28,1890,53856
IN-CT,Chhattisgarh,Both,Rural,65-69,Secondary,2.64,2.16,3.22,1421,53856
